STRUCTURE_NUMBER_008,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,MIN_CONDITION,Infrastructure_Risk
100729,8,7,00400,0,7,57,71000,'CSX RR  7TH AVE.','Ramp F','0.1 MI S OF I-4',99.99,1.666,0,10472503.0,0.0,27573677,82253306,3,2,1,31,12,2013,2,4,6950,2021,A,13.4,0,0,1,1,1,1,1,5,N,0.0,0.0,A,6,4,5,2,0,0,11,0,13.4,49.5,445.0,0.0,0.0,13.4,14.3,99.99,H,8.23,R,8.8,18.3,7.0,7.0,8.0,,,3,37.3,3,33.3,7,9,9,5,N,8,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,0,0,0,11,1,,N,12058,2043,0.0,,7,6363.5,7.0,Low
100730,3,7,00400,0,7,57,71000,'RAMP E & I-4 EB','RAMP B','0.4 MI E OF 22ND STREET',99.99,0.349,0,10190504.0,0.0,27575112,82253592,3,2,1,1,12,2013,2,6,17050,2022,A,12.8,0,0,0,1,1,1,1,5,N,0.0,0.0,A,6,4,6,21,0,0,6,0,12.8,67.7,341.6,0.0,0.0,12.8,13.8,99.99,H,5.82,H,3.0,3.7,8.0,8.0,8.0,,,3,42.1,3,35.3,8,9,4,5,N,6,,,1121,24,N  ,N  ,Y12,,,1122.0,,,,0,N,1,1,0,0,1,1,0,0,11,1,,N,29582,2042,0.0,,8,4714.08,8.0,Low
100732,1,7,00004,0,7,57,71000,'26TH STREET','I-4 EB RAMP B','1.2 MI E/O I-275',99.99,0.126,0,10190504.0,0.0,27575310,82254980,1,3,1,1,11,2012,2,2,15950,2022,A,12.8,0,0,0,1,1,1,1,5,N,0.0,0.0,A,6,1,5,2,0,0,1,0,12.8,30.0,30.0,0.0,0.0,12.8,13.7,99.99,H,6.13,H,9.4,0.0,9.0,8.0,9.0,,,3,41.5,3,35.9,8,9,9,5,N,8,,,122,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,0,0,0,12,0,,N,27673,2042,0.0,,8,411.0,8.0,Low
100733,3,7,00004,0,7,57,71000,'I-4 (SR-400) EB','I-4 On Ramp','0.9 MI NORTH OF SR-618',99.99,0.087,0,10190505.0,0.0,27574990,82253250,3,2,1,1,12,2013,2,4,6950,2022,A,12.8,0,0,0,1,1,1,1,5,N,0.0,0.0,A,1,1,6,21,0,0,6,0,12.8,61.5,290.2,0.0,0.0,12.8,13.8,99.99,H,6.28,H,3.0,6.4,8.0,7.0,8.0,,,3,54.2,3,35.3,7,9,4,5,N,7,,,1121,24,N  ,N  ,Y12,,,1122.0,,,,0,N,1,1,0,0,1,0,0,0,11,1,,N,12058,2042,0.0,,7,4004.76,7.0,Low
100735,8,7,00004,0,7,57,71000,'26TH STREET','RAMP C TO I-4 WB','0.25 MI E OF 22ND ST',30.45,0.657,0,10190505.0,0.0,27575468,82255037,0,2,1,1,12,2013,1,2,6950,2021,A,14.1,0,0,1,1,1,1,1,5,N,0.0,0.0,A,1,1,5,6,0,0,1,0,14.1,29.9,29.9,0.0,0.0,14.1,15.0,99.99,H,8.35,H,9.3,0.0,8.0,7.0,8.0,,,3,48.0,3,42.5,7,9,9,5,N,7,,,1121,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,0,0,0,11,0,,N,12058,2043,0.0,,7,448.5,7.0,Low
100736,2,1,00301,0,7,57,0,'Tadpole Creek','US-301 (SR-43)','0.8 mi N of Big Bend Rd.',99.99,19.272,1,10010000.0,0.0,27481395,82200361,7,3,1,1,14,2010,7,0,51500,2021,A,33.8,2,30,0,1,1,1,1,5,0,0.0,0.0,A,5,5,5,1,0,0,3,0,99.9,10.7,32.0,1.5,3.7,33.8,41.5,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,3,59.8,3,51.3,7,9,N,5,8,8,,,321,24,N  ,N  ,N  ,,,,,,,0,N,2,1,0,0,1,0,0,0,4,0,,8,89352,2043,0.0,,7,1328.0,7.0,Low
100737,2,1,00301,0,7,57,71000,'RIVERCREST DITCH','US-301','0.6MI S OF SYMMES RD.',99.99,21.805,1,10010000.0,0.0,27493450,82194920,3,3,1,1,14,2010,7,0,9900,2022,A,32.3,2,0,0,N,N,N,N,5,0,0.0,0.0,A,1,5,1,19,0,0,2,0,16.2,3.8,7.6,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,3,52.2,3,36.3,7,N,N,5,8,8,,,1122,24,N  ,N  ,N  ,,,,,,,0,N,2,1,0,0,N,N,N,N,11,0,,8,17177,2042,0.0,,7,245.48,7.0,Low
100800,3,2,00618,0,7,57,71000,'12TH ST TO 26TH ST','SR618A SELMON EXPY','1.7MI W OF 50TH ST (US41)',5.73,1.39,1,10003000.0,0.0,27571996,82264899,3,2,31,31,12,2006,3,23,7200,2021,5,17.0,0,0,0,1,1,N,N,5,N,0.0,0.0,A,7,1,6,21,0,0,50,0,17.0,47.5,2085.4,0.0,0.0,17.0,18.3,5.73,H,6.52,H,1.7,1.9,7.0,7.0,7.0,,,1,65.2,1,32.7,7,6,3,5,N,8,,,822,24,N  ,N  ,Y12,,,822.0,,,,0,N,1,1,0,0,1,0,0,0,1,0,,N,12492,2042,0.0,,7,38162.82,7.0,Low
100801,8,1,00618,0,7,57,71000,'CSX RAILROAD','SR618 SELMON EB','1.6 MILES WEST OF US-41',7.04,12.11,1,10002000.0,0.0,27570880,82253400,1,2,1,31,12,2005,2,0,25000,2021,6,17.1,0,0,0,1,1,1,1,5,N,0.0,0.0,A,1,2,5,2,0,0,3,0,17.1,31.7,63.4,0.0,0.0,17.1,18.0,99.99,R,7.19,R,7.7,0.0,8.0,8.0,7.0,,,1,63.8,1,38.3,7,9,9,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,0,0,0,6,0,,N,43375,2043,0.0,,7,1141.2,7.0,Low
100802,3,2,00618,0,7,57,71000,'CSX RAILROAD','SR-618A SELMON','1.6 MILES WEST OF US-41',7.07,3.586,1,10003000.0,0.0,27570985,82253441,0,2,1,31,12,2005,3,0,7200,2021,6,17.2,0,0,0,1,N,1,N,5,N,0.0,0.0,A,1,2,5,2,0,0,3,0,17.2,29.7,60.0,0.0,0.0,17.2,18.7,99.99,R,7.35,R,8.2,0.0,7.0,8.0,7.0,,,1,62.3,1,37.4,7,7,9,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,0,0,0,1,0,,N,12492,2043,0.0,,7,1122.0,7.0,Low
100803,3,1,00618,0,7,57,71000,'34TH ST & CREEK','SR618 SELMON EB','1.3MI WEST OF US-41',99.99,12.487,1,10002000.0,0.0,27571258,82252035,1,2,1,31,12,2005,2,4,25000,2021,6,13.3,0,99,0,1,1,1,N,5,0,0.0,0.0,A,6,6,5,2,0,0,5,0,13.3,33.3,104.7,0.0,0.0,13.3,14.3,30.18,H,5.25,H,5.9,0.0,8.0,7.0,7.0,8.0,,1,58.1,1,34.8,7,9,9,5,8,8,,,821,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,0,0,0,6,0,,8,43375,2043,0.0,,7,1497.21,7.0,Low
100804,3,7,00618,0,7,57,71000,'34TH STREET','SR618A SELMON EXPY','1.3MI WEST OF US-41',99.99,3.999,1,10003001.0,0.0,27571301,82252036,0,2,1,31,12,2006,1,4,24250,2021,6,8.1,0,99,0,1,N,1,N,5,0,0.0,0.0,A,6,6,5,2,0,0,5,0,8.1,32.3,103.9,0.0,0.0,8.1,9.1,99.99,H,5.49,H,4.1,0.0,7.0,8.0,7.0,8.0,,1,65.7,1,39.4,7,9,9,5,8,8,,,821,24,N  ,N  ,N  ,,,,,,,0,L,1,1,0,0,1,0,0,0,3,0,,8,30312,2041,0.0,,7,945.49,7.0,Low
100805,3,1,00618,0,7,57,71000,'MCKAY BAY GREENWAY','SR618 SELMON EB','0.8MI WEST OF US-41',99.99,13.182,1,10002000.0,0.0,27571542,82245594,1,2,1,31,12,2005,2,2,25000,2021,6,13.4,0,7,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,3,0,13.4,27.1,53.3,0.0,0.0,13.4,14.3,99.99,H,5.33,H,5.5,0.0,7.0,7.0,7.0,,,1,66.8,1,40.0,7,9,9,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,0,0,0,6,0,,N,43375,2043,0.0,,7,762.19,7.0,Low
100806,3,2,00618,0,7,57,71000,'39TH ST TO 78TH ST','SR618A SELMON EXPY','4.7 MI W OF US-301',5.61,4.632,1,10003000.0,0.0,27571608,82245591,0,2,31,31,12,2006,3,2,18500,2021,5,17.0,0,0,0,1,1,N,N,5,0,0.0,0.0,A,7,8,6,21,0,0,122,0,17.0,43.3,5181.9,0.0,0.0,17.0,18.3,5.61,H,6.58,H,1.8,4.2,7.0,7.0,7.0,8.0,,1,65.2,1,33.9,7,6,3,5,8,8,,,822,24,N  ,Y24,Y12,,822.0,822.0,,,,0,N,1,1,0,0,1,0,0,0,9,0,,8,32098,2043,0.0,,7,94828.77,7.0,Low
100807,3,1,00618,0,7,57,71000,'PALM RIVER ROAD','SR618 SELMON WB','1.0MI W OF US-301',99.99,19.275,1,10002000.0,0.0,27562677,82213568,1,2,1,31,12,2004,3,2,36500,2021,5,17.1,0,18,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,3,0,17.1,31.6,52.7,0.0,0.0,17.1,18.0,99.99,H,4.94,H,2.6,0.0,8.0,7.0,8.0,,,1,63.4,1,38.1,7,6,5,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,0,L,1,1,0,0,1,0,0,0,8,0,,N,63328,2043,0.0,,7,948.6,7.0,Low
100808,3,1,00618,0,7,57,71000,'DELANEY CREEK','SR618 SELMON EB','0.3 MI WEST OF US-301',99.99,20.35,1,10002000.0,,27555556,82212071,1,2,1,31,12,2004,3,0,36500,2021,9,17.1,0,36,0,1,1,1,1,5,0,0.0,0.0,A,1,5,2,1,0,0,3,0,17.1,9.5,25.7,0.0,0.0,17.1,18.0,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,99.9,1,59.1,7,6,N,5,9,8,,,821,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,1,0,0,8,0,,8,63328,2043,0.0,,7,462.6,7.0,Low
100809,3,1,00618,4,7,57,71000,'DELANEY CREEK','SR618 SELMON WB','0.3MI WEST OF US-301',30.45,20.305,1,10002000.0,,27555767,82212054,1,2,1,31,12,2004,4,0,36500,2021,9,20.5,0,50,0,1,1,1,1,5,0,0.0,0.0,A,1,5,2,1,0,0,3,0,20.5,10.1,27.8,0.0,0.0,20.5,21.6,99.99,N,0.0,N,0.0,0.0,8.0,8.0,7.0,7.0,,1,99.9,1,59.1,7,6,N,5,9,8,,,821,24,N  ,N  ,N  ,,,,,,,0,L,1,1,0,0,1,0,0,0,8,0,,8,63328,2043,0.0,,7,600.48,7.0,Low
100810,3,2,00618,0,7,57,71000,'DELANEY CREEK','SR618A SELMON EXPY','0.3MI W OF US-301',30.18,11.824,1,10003000.0,0.0,27555640,82212050,0,2,1,31,12,2004,3,0,9100,2021,9,13.4,0,99,0,1,1,1,1,5,0,0.0,0.0,A,1,5,2,1,0,0,3,0,19.1,10.1,26.4,0.0,0.0,19.1,20.0,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,8.0,,1,99.9,1,59.1,7,9,N,5,9,8,,,821,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,0,0,0,2,0,,8,15788,2043,0.0,,7,528.0,7.0,Low
100811,3,1,00618,0,7,57,71000,'US-301 (SR-43)','SR618 SELMON EB','1.1 MI WEST OF I-75',99.99,20.826,1,10002000.0,0.0,27554858,82210404,0,2,1,31,12,2005,2,8,36500,2021,6,13.4,0,20,0,1,1,1,1,5,N,0.0,0.0,A,6,1,5,2,0,0,2,0,13.4,37.9,75.9,0.0,0.0,13.4,14.4,30.45,H,4.97,H,3.8,5.7,8.0,7.0,8.0,,,1,99.9,1,60.9,7,9,6,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,0,0,0,8,0,,N,63328,2043,0.0,,7,1092.96,7.0,Low
100812,3,2,00618,0,7,57,71000,'I-75 (SR-93A)','SR618A SELMON EXPY','1.2MI E OF US-301',5.27,14.231,1,10003000.0,0.0,27553978,82195312,5,2,31,31,12,2004,2,21,13800,2021,6,13.4,0,0,0,1,1,N,N,5,0,0.0,0.0,A,1,6,6,21,0,0,24,0,13.4,43.2,991.2,0.0,0.0,13.4,14.3,5.21,H,5.12,H,2.3,8.7,7.0,7.0,7.0,8.0,,1,67.9,1,32.7,7,9,3,5,9,7,,,822,24,N  ,N  ,Y12,,,822.0,,,,0,N,1,1,0,0,1,0,0,0,2,0,,8,2394,2042,0.0,,7,14174.16,7.0,Low
100813,3,1,00676,0,7,57,71000,'DELANEY CREEK','SR-676','1.4 MI. WEST OF US-301',30.45,2.242,0,10250000.0,0.0,27552179,82222191,4,3,1,1,16,2009,4,0,21000,2021,A,23.0,1,0,0,N,N,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,4,0,23.0,4.3,17.7,1.8,1.8,18.3,27.7,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,99.9,1,70.5,7,5,N,5,8,8,,,1021,24,N  ,N  ,N  ,,,,,,,0,N,2,0,0,0,N,6,N,N,11,0,,8,36435,2043,0.0,,7,490.29,6.0,Medium
100814,3,1,00676,0,7,57,71000,'DELANEY CREEK TRIBUTARY','SR-676','2.4 MI. WEST OF US-301',99.99,3.854,1,10250000.0,0.0,27552199,82232008,4,3,1,1,14,2009,4,0,21000,2021,A,23.0,1,25,0,N,N,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,23.0,4.7,14.9,0.0,0.0,18.3,27.9,99.99,N,0.0,N,0.0,0.0,,,,6.0,7.0,1,80.1,1,48.1,7,5,N,5,8,8,,,1021,24,N  ,N  ,N  ,,,,,,,0,N,2,1,0,0,N,N,N,N,11,0,,8,36435,2043,0.0,,7,415.71,6.0,Medium
100816,1,7,00275,0,7,57,0,'I-275 SB RAMP N','I-275 SB RAMP P','0.5 MILE EAST OF SR-587',99.99,0.056,1,10190015.0,0.0,27570300,82305900,3,3,1,1,11,2013,2,1,12500,2023,A,12.2,0,77,0,1,1,1,1,5,N,0.0,0.0,A,1,1,1,1,0,0,1,0,12.2,11.5,46.9,0.0,0.0,12.2,13.1,99.99,H,5.18,H,1.8,1.8,8.0,8.0,7.0,,,3,42.8,3,33.0,7,9,5,5,N,8,,,223,24,N  ,N  ,N  ,,,,,,,1,N,1,1,0,0,1,N,N,N,6,1,,N,21688,2042,0.0,,7,614.39,7.0,Low
100817,1,1,00275,0,7,57,71000,'LOIS AVENUE','I-275 SB (SR-93)','0.6MI WEST OF US92',5.94,5.25,1,10190000.0,0.0,27570320,82304930,0,3,1,1,11,2014,5,7,199500,2023,A,24.2,0,20,0,1,1,1,1,5,N,0.0,0.0,A,6,1,5,2,0,0,1,0,29.0,43.8,43.8,0.0,0.0,24.2,25.3,99.99,H,5.94,H,5.2,99.8,8.0,8.0,8.0,,,3,38.6,3,34.9,8,6,6,5,N,8,,,123,24,N  ,N  ,N  ,,,,,,,1,L,1,1,0,0,1,0,0,0,7,1,,N,249375,2042,0.0,,8,1108.14,8.0,Low
100818,1,1,00275,0,7,57,71000,'LOIS AVENUE','I-275 NB','0.4 MI W OF SR-580',99.99,5.221,1,10190000.0,0.0,27570156,82305012,1,3,1,1,11,2014,5,8,99750,2021,A,24.4,0,22,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,1,0,24.4,43.6,43.6,0.0,0.0,24.4,25.3,99.99,H,5.0,H,4.7,0.0,8.0,8.0,8.0,,,3,40.5,3,36.3,8,6,6,5,N,8,,,222,24,N  ,N  ,N  ,,,,,,,1,R,1,1,0,0,1,0,0,0,7,1,,N,173066,2043,0.0,,8,1103.08,8.0,Low
100819,3,7,00275,0,7,57,71000,'RAMP LOIS AVE TO I-275NB','RAMP R/DALE MABRY','0.1 MI E/O LOIS AVE',99.99,0.0,0,10190018.0,0.0,27570410,82304220,3,3,1,1,14,2014,2,2,7200,2022,A,12.2,0,80,0,1,1,N,N,5,N,0.0,0.0,A,6,1,1,1,0,0,1,0,12.2,11.2,11.2,0.0,0.0,12.2,102.4,99.99,H,5.97,H,1.8,0.0,7.0,7.0,8.0,,,3,46.4,3,35.7,7,9,4,5,N,8,,,722,24,N  ,N  ,N  ,,,,,,,1,N,1,1,0,0,1,1,0,0,6,1,1.0,N,12492,2042,0.0,,7,1146.88,7.0,Low
100820,1,1,00275,0,7,57,71000,'CYPRESS STREET','I-275 SB (SR 93)','0.2 MI WEST OF US 92',30.18,12.714,1,10190000.0,0.0,27570759,82304213,4,3,1,1,11,2014,5,5,106500,2022,A,28.0,0,57,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,28.0,30.2,60.4,0.0,0.0,28.0,29.0,30.18,H,5.03,H,5.5,0.5,8.0,9.0,8.0,,,3,50.6,3,39.2,8,9,9,5,N,8,,,1122,24,N  ,N  ,N  ,,,,,,,1,L,1,1,0,0,1,0,0,0,6,1,,N,184778,2042,0.0,,8,1751.6,8.0,Low
100821,1,1,00275,0,7,57,71000,'CYPRESS STREET','I-275 NB','0.3 MI W/O DALE MABRY HWY',99.99,5.615,1,10190000.0,0.0,27570813,82303794,1,3,1,1,11,2015,4,2,96750,2021,A,20.9,0,57,0,1,1,1,1,5,N,0.0,0.0,A,1,1,1,2,0,0,2,0,20.9,30.1,60.4,0.0,0.0,20.9,21.7,99.99,H,5.15,H,5.2,0.9,8.0,8.0,8.0,,,3,44.1,3,33.9,8,7,9,5,N,8,,,1021,24,N  ,N  ,N  ,,,,,,,1,R,1,1,0,0,1,1,0,0,7,1,,N,167861,2043,0.0,,8,1310.68,8.0,Low
100822,1,7,00275,0,7,57,71000,'CYPRESS ST','RAMP R (LOIS AVE)','0.25 MI N/O LOIS AVE',99.99,0.399,0,10190018.0,0.0,27570781,82303614,3,3,1,1,11,2014,1,4,7200,2021,A,8.2,0,56,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,8.2,30.2,60.4,0.0,0.0,8.2,9.1,99.99,H,5.18,H,5.3,0.7,8.0,8.0,8.0,,,3,48.0,3,37.2,8,9,9,5,N,8,,,1221,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,1,0,0,6,1,,N,12492,2043,0.0,,8,549.64,8.0,Low
100823,1,7,00275,0,7,57,71000,'CYPRESS ST.','I-275NB RP toUS-92','0.3 MI S/O SR-580',99.99,5.596,0,10190020.0,0.0,27570785,82303548,3,3,1,1,11,2014,2,4,10500,2022,A,12.2,0,57,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,12.2,30.2,60.4,0.0,0.0,12.2,13.1,99.99,H,5.3,H,5.5,0.9,8.0,8.0,8.0,,,3,47.0,3,36.3,8,9,9,5,N,8,,,722,24,N  ,N  ,N  ,,,,,,,1,R,1,1,0,0,1,1,0,0,7,0,,N,13125,2042,0.0,,8,791.24,8.0,Low
100824,1,7,00275,0,7,57,71000,'RAMP U','I-275SB/CYPRS RMP','0.1MI W/O DALE MABRY HWY',99.99,0.0,0,10190000.0,0.0,27571723,82302677,3,3,1,1,11,2013,1,2,12500,2021,A,8.2,0,0,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,3,0,8.2,33.5,96.0,0.0,0.0,8.2,9.1,30.45,H,5.33,H,3.0,2.0,8.0,8.0,8.0,,,3,38.8,3,33.9,8,9,8,5,N,8,,,1021,24,N  ,N  ,N  ,,,,,,,0,N,1,1,0,0,1,1,0,0,8,0,,N,15625,2041,0.0,,8,873.6,8.0,Low
100825,1,1,00275,0,7,57,71000,'US-92 (DALE MABRY HWY)','I-275 (SR-93) SB','1.3 MI W/O N ARMENIA AVE',99.99,6.188,1,10190000.0,0.0,27571710,82302040,0,3,1,1,11,2014,5,12,208000,2022,A,25.3,0,24,1,1,N,N,N,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,25.3,34.8,69.3,0.0,0.0,25.3,26.2,99.99,H,5.85,H,6.2,0.0,8.0,7.0,8.0,,,3,39.2,3,34.7,7,7,6,5,N,8,,,1122,24,N  ,N  ,N  ,,,,,,,1,L,1,1,0,0,1,1,0,0,7,1,,N,260000,2042,0.0,,7,1815.66,7.0,Low
100826,1,1,00275,0,7,57,71000,'US-92 (DALE MABRY HWY)','I-275 NB','0.5MI EAST OF LOIS AVE',99.99,6.159,1,10190000.0,0.0,27571628,82302035,1,3,1,1,11,2016,4,10,84250,2022,A,21.1,0,24,1,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,21.1,41.8,69.6,0.0,0.0,21.1,22.0,99.99,H,5.0,H,6.1,1.4,8.0,8.0,8.0,,,3,44.1,3,33.9,8,7,6,5,N,8,,,122,24,N  ,N  ,N  ,,,,,,,1,R,1,1,0,0,1,1,0,0,7,1,,N,146174,2042,0.0,,8,1531.2,8.0,Low
100828,1,1,00275,0,7,57,71000,'HIMES AVENUE','I-275 (SR-93) SB','0.2MI E OF DALE MABRY HWY',30.45,6.6,1,10190000.0,0.0,27572224,82300521,1,3,1,1,11,2014,6,6,104000,2021,A,12.3,3,0,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,1,0,99.9,39.0,39.0,0.0,0.0,34.2,38.6,30.45,H,5.18,H,5.3,0.0,8.0,8.0,8.0,,,3,43.5,3,39.6,8,9,9,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,1,L,1,1,0,0,1,0,0,0,7,1,,N,180440,2043,0.0,,8,1505.4,8.0,Low
100829,1,1,00275,0,7,57,71000,'HIMES AVENUE','I-275 (SR-93) NB','0.2MI E OF DALE MABRY HWY',99.99,9.033,1,10190000.0,0.0,27572008,82300530,1,3,1,1,11,2013,6,6,93750,2020,A,11.0,0,0,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,1,0,20.7,39.7,39.7,0.0,0.0,33.3,35.9,99.99,H,5.58,H,6.1,0.0,8.0,8.0,8.0,,,3,38.6,3,34.7,8,9,9,5,N,8,,,821,24,N  ,N  ,N  ,,,,,,,1,R,1,1,0,0,1,0,0,0,7,1,,N,162656,2042,0.0,,8,1425.23,8.0,Low
100831,1,7,00275,0,7,57,71000,'SCOTT STREET','ASHLEY RMP TO I275','1000FT E OF HILLSB RIVER',99.99,0.097,0,10190070.0,0.0,27572258,82274186,3,3,1,1,11,2005,1,1,8400,2022,6,8.4,0,99,0,1,1,1,1,5,N,0.0,0.0,A,6,1,3,2,0,0,3,0,8.4,21.7,53.7,0.0,0.0,8.4,9.4,99.99,H,4.6,H,2.6,0.4,7.0,8.0,7.0,,,1,56.0,1,33.6,7,9,5,5,N,8,,,722,24,Y12,N  ,N  ,722.0,,,,,,1,N,1,1,0,0,1,0,0,0,6,0,,N,10500,2042,0.0,,7,504.78,7.0,Low
100832,1,1,00275,0,7,57,71000,'BUSINESS US-41(SR-685)','I-275 SB (SR-93)','0.2 MI E OF HILLS RIVER',99.99,1.038,1,10190000.0,0.0,27572406,82273940,1,3,1,1,11,1964,4,12,113000,2022,6,18.8,0,99,0,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,15,0,18.8,25.8,334.1,0.0,0.0,18.8,19.7,99.99,H,4.27,H,2.4,3.0,6.0,7.0,7.0,,,1,55.9,1,34.7,7,4,4,5,N,8,,,722,24,N  ,N  ,N  ,,,,,,,1,L,1,1,0,2005,1,0,0,0,9,1,,N,141250,2042,0.0,,6,6581.77,6.0,Medium
100833,1,7,00275,0,7,57,0,'I-75','I-275 NB to SR-56','2 MILES SOUTH OF SR-54',99.99,0.56,0,10320141.0,0.0,28095765,82234203,5,3,1,1,11,2010,1,6,12000,2021,A,8.2,0,50,0,1,1,1,1,5,N,0.0,0.0,A,6,1,4,2,0,0,2,0,8.2,76.2,142.7,0.0,0.0,8.2,9.2,99.99,H,5.49,H,3.4,3.2,7.0,7.0,8.0,,,3,47.7,3,36.9,7,9,5,5,N,7,,,1121,24,N  ,N  ,N  ,,,,,,,0,R,1,1,0,0,1,0,0,0,14,1,,N,20820,2043,0.0,,7,1312.84,7.0,Low
